Timestamp; MHD File
1742891876069; BronchoscopyVideo_1_20250325T093638_openCV_776.mhd
1742891876169; BronchoscopyVideo_1_20250325T093638_openCV_777.mhd
1742891876269; BronchoscopyVideo_1_20250325T093638_openCV_778.mhd
1742891876369; BronchoscopyVideo_1_20250325T093638_openCV_779.mhd
1742891876469; BronchoscopyVideo_1_20250325T093638_openCV_780.mhd
1742891876569; BronchoscopyVideo_1_20250325T093638_openCV_781.mhd
1742891876669; BronchoscopyVideo_1_20250325T093638_openCV_782.mhd
1742891876769; BronchoscopyVideo_1_20250325T093638_openCV_783.mhd
1742891876869; BronchoscopyVideo_1_20250325T093638_openCV_784.mhd
1742891876969; BronchoscopyVideo_1_20250325T093638_openCV_785.mhd
1742891877069; BronchoscopyVideo_1_20250325T093638_openCV_786.mhd
1742891877169; BronchoscopyVideo_1_20250325T093638_openCV_787.mhd
1742891877269; BronchoscopyVideo_1_20250325T093638_openCV_788.mhd
1742891877369; BronchoscopyVideo_1_20250325T093638_openCV_789.mhd
1742891877469; BronchoscopyVideo_1_20250325T093638_openCV_790.mhd
1742891877569; BronchoscopyVideo_1_20250325T093638_openCV_791.mhd
1742891877669; BronchoscopyVideo_1_20250325T093638_openCV_792.mhd
1742891877769; BronchoscopyVideo_1_20250325T093638_openCV_793.mhd
1742891877869; BronchoscopyVideo_1_20250325T093638_openCV_794.mhd
1742891877969; BronchoscopyVideo_1_20250325T093638_openCV_795.mhd
1742891878069; BronchoscopyVideo_1_20250325T093638_openCV_796.mhd
1742891878169; BronchoscopyVideo_1_20250325T093638_openCV_797.mhd
1742891878269; BronchoscopyVideo_1_20250325T093638_openCV_798.mhd
1742891878369; BronchoscopyVideo_1_20250325T093638_openCV_799.mhd
1742891878469; BronchoscopyVideo_1_20250325T093638_openCV_800.mhd
1742891878569; BronchoscopyVideo_1_20250325T093638_openCV_801.mhd
1742891878669; BronchoscopyVideo_1_20250325T093638_openCV_802.mhd
1742891878769; BronchoscopyVideo_1_20250325T093638_openCV_803.mhd
1742891878869; BronchoscopyVideo_1_20250325T093638_openCV_804.mhd
1742891878969; BronchoscopyVideo_1_20250325T093638_openCV_805.mhd
1742891879069; BronchoscopyVideo_1_20250325T093638_openCV_806.mhd
1742891879169; BronchoscopyVideo_1_20250325T093638_openCV_807.mhd
1742891879269; BronchoscopyVideo_1_20250325T093638_openCV_808.mhd
1742891879369; BronchoscopyVideo_1_20250325T093638_openCV_809.mhd
1742891879469; BronchoscopyVideo_1_20250325T093638_openCV_810.mhd
1742891879569; BronchoscopyVideo_1_20250325T093638_openCV_811.mhd
1742891879669; BronchoscopyVideo_1_20250325T093638_openCV_812.mhd
1742891879769; BronchoscopyVideo_1_20250325T093638_openCV_813.mhd
1742891879869; BronchoscopyVideo_1_20250325T093638_openCV_814.mhd
1742891879969; BronchoscopyVideo_1_20250325T093638_openCV_815.mhd
1742891880069; BronchoscopyVideo_1_20250325T093638_openCV_816.mhd
1742891880169; BronchoscopyVideo_1_20250325T093638_openCV_817.mhd
1742891880269; BronchoscopyVideo_1_20250325T093638_openCV_818.mhd
1742891880369; BronchoscopyVideo_1_20250325T093638_openCV_819.mhd
1742891880469; BronchoscopyVideo_1_20250325T093638_openCV_820.mhd
1742891880570; BronchoscopyVideo_1_20250325T093638_openCV_821.mhd
1742891880669; BronchoscopyVideo_1_20250325T093638_openCV_822.mhd
1742891880769; BronchoscopyVideo_1_20250325T093638_openCV_823.mhd
1742891880869; BronchoscopyVideo_1_20250325T093638_openCV_824.mhd
1742891880969; BronchoscopyVideo_1_20250325T093638_openCV_825.mhd
1742891881069; BronchoscopyVideo_1_20250325T093638_openCV_826.mhd
1742891881169; BronchoscopyVideo_1_20250325T093638_openCV_827.mhd
1742891881269; BronchoscopyVideo_1_20250325T093638_openCV_828.mhd
1742891881369; BronchoscopyVideo_1_20250325T093638_openCV_829.mhd
1742891881469; BronchoscopyVideo_1_20250325T093638_openCV_830.mhd
1742891881569; BronchoscopyVideo_1_20250325T093638_openCV_831.mhd
1742891881669; BronchoscopyVideo_1_20250325T093638_openCV_832.mhd
1742891881769; BronchoscopyVideo_1_20250325T093638_openCV_833.mhd
1742891881869; BronchoscopyVideo_1_20250325T093638_openCV_834.mhd
1742891881969; BronchoscopyVideo_1_20250325T093638_openCV_835.mhd
1742891882069; BronchoscopyVideo_1_20250325T093638_openCV_836.mhd
1742891882169; BronchoscopyVideo_1_20250325T093638_openCV_837.mhd
1742891882269; BronchoscopyVideo_1_20250325T093638_openCV_838.mhd
1742891882369; BronchoscopyVideo_1_20250325T093638_openCV_839.mhd
1742891882469; BronchoscopyVideo_1_20250325T093638_openCV_840.mhd
1742891882569; BronchoscopyVideo_1_20250325T093638_openCV_841.mhd
1742891882669; BronchoscopyVideo_1_20250325T093638_openCV_842.mhd
1742891882769; BronchoscopyVideo_1_20250325T093638_openCV_843.mhd
1742891882869; BronchoscopyVideo_1_20250325T093638_openCV_844.mhd
1742891882969; BronchoscopyVideo_1_20250325T093638_openCV_845.mhd
1742891883069; BronchoscopyVideo_1_20250325T093638_openCV_846.mhd
1742891883169; BronchoscopyVideo_1_20250325T093638_openCV_847.mhd
1742891883269; BronchoscopyVideo_1_20250325T093638_openCV_848.mhd
1742891883369; BronchoscopyVideo_1_20250325T093638_openCV_849.mhd
1742891883469; BronchoscopyVideo_1_20250325T093638_openCV_850.mhd
1742891883569; BronchoscopyVideo_1_20250325T093638_openCV_851.mhd
1742891883669; BronchoscopyVideo_1_20250325T093638_openCV_852.mhd
1742891883769; BronchoscopyVideo_1_20250325T093638_openCV_853.mhd
1742891883869; BronchoscopyVideo_1_20250325T093638_openCV_854.mhd
1742891883970; BronchoscopyVideo_1_20250325T093638_openCV_855.mhd
1742891884069; BronchoscopyVideo_1_20250325T093638_openCV_856.mhd
1742891884169; BronchoscopyVideo_1_20250325T093638_openCV_857.mhd
1742891884269; BronchoscopyVideo_1_20250325T093638_openCV_858.mhd
1742891884369; BronchoscopyVideo_1_20250325T093638_openCV_859.mhd
1742891884469; BronchoscopyVideo_1_20250325T093638_openCV_860.mhd
1742891884569; BronchoscopyVideo_1_20250325T093638_openCV_861.mhd
1742891884669; BronchoscopyVideo_1_20250325T093638_openCV_862.mhd
1742891884769; BronchoscopyVideo_1_20250325T093638_openCV_863.mhd
1742891884869; BronchoscopyVideo_1_20250325T093638_openCV_864.mhd
1742891884969; BronchoscopyVideo_1_20250325T093638_openCV_865.mhd
1742891885069; BronchoscopyVideo_1_20250325T093638_openCV_866.mhd
1742891885169; BronchoscopyVideo_1_20250325T093638_openCV_867.mhd
1742891885269; BronchoscopyVideo_1_20250325T093638_openCV_868.mhd
1742891885369; BronchoscopyVideo_1_20250325T093638_openCV_869.mhd
1742891885469; BronchoscopyVideo_1_20250325T093638_openCV_870.mhd
1742891885569; BronchoscopyVideo_1_20250325T093638_openCV_871.mhd
1742891885669; BronchoscopyVideo_1_20250325T093638_openCV_872.mhd
1742891885769; BronchoscopyVideo_1_20250325T093638_openCV_873.mhd
1742891885869; BronchoscopyVideo_1_20250325T093638_openCV_874.mhd
1742891885969; BronchoscopyVideo_1_20250325T093638_openCV_875.mhd
1742891886069; BronchoscopyVideo_1_20250325T093638_openCV_876.mhd
1742891886169; BronchoscopyVideo_1_20250325T093638_openCV_877.mhd
1742891886269; BronchoscopyVideo_1_20250325T093638_openCV_878.mhd
1742891886369; BronchoscopyVideo_1_20250325T093638_openCV_879.mhd
1742891886469; BronchoscopyVideo_1_20250325T093638_openCV_880.mhd
1742891886569; BronchoscopyVideo_1_20250325T093638_openCV_881.mhd
1742891886669; BronchoscopyVideo_1_20250325T093638_openCV_882.mhd
1742891886769; BronchoscopyVideo_1_20250325T093638_openCV_883.mhd
1742891886869; BronchoscopyVideo_1_20250325T093638_openCV_884.mhd
1742891886969; BronchoscopyVideo_1_20250325T093638_openCV_885.mhd
1742891887069; BronchoscopyVideo_1_20250325T093638_openCV_886.mhd
1742891887169; BronchoscopyVideo_1_20250325T093638_openCV_887.mhd
1742891887269; BronchoscopyVideo_1_20250325T093638_openCV_888.mhd
1742891887369; BronchoscopyVideo_1_20250325T093638_openCV_889.mhd
1742891887469; BronchoscopyVideo_1_20250325T093638_openCV_890.mhd
1742891887569; BronchoscopyVideo_1_20250325T093638_openCV_891.mhd
1742891887669; BronchoscopyVideo_1_20250325T093638_openCV_892.mhd
1742891887769; BronchoscopyVideo_1_20250325T093638_openCV_893.mhd
1742891887869; BronchoscopyVideo_1_20250325T093638_openCV_894.mhd
1742891887969; BronchoscopyVideo_1_20250325T093638_openCV_895.mhd
1742891888069; BronchoscopyVideo_1_20250325T093638_openCV_896.mhd
1742891888169; BronchoscopyVideo_1_20250325T093638_openCV_897.mhd
1742891888269; BronchoscopyVideo_1_20250325T093638_openCV_898.mhd
1742891888369; BronchoscopyVideo_1_20250325T093638_openCV_899.mhd
1742891888469; BronchoscopyVideo_1_20250325T093638_openCV_900.mhd
1742891888569; BronchoscopyVideo_1_20250325T093638_openCV_901.mhd
1742891888669; BronchoscopyVideo_1_20250325T093638_openCV_902.mhd
1742891888769; BronchoscopyVideo_1_20250325T093638_openCV_903.mhd
1742891888869; BronchoscopyVideo_1_20250325T093638_openCV_904.mhd
1742891888969; BronchoscopyVideo_1_20250325T093638_openCV_905.mhd
1742891889069; BronchoscopyVideo_1_20250325T093638_openCV_906.mhd
1742891889169; BronchoscopyVideo_1_20250325T093638_openCV_907.mhd
1742891889269; BronchoscopyVideo_1_20250325T093638_openCV_908.mhd
1742891889369; BronchoscopyVideo_1_20250325T093638_openCV_909.mhd
1742891889469; BronchoscopyVideo_1_20250325T093638_openCV_910.mhd
1742891889569; BronchoscopyVideo_1_20250325T093638_openCV_911.mhd
1742891889669; BronchoscopyVideo_1_20250325T093638_openCV_912.mhd
1742891889769; BronchoscopyVideo_1_20250325T093638_openCV_913.mhd
1742891889869; BronchoscopyVideo_1_20250325T093638_openCV_914.mhd
1742891889969; BronchoscopyVideo_1_20250325T093638_openCV_915.mhd
1742891890069; BronchoscopyVideo_1_20250325T093638_openCV_916.mhd
1742891890169; BronchoscopyVideo_1_20250325T093638_openCV_917.mhd
1742891890269; BronchoscopyVideo_1_20250325T093638_openCV_918.mhd
1742891890369; BronchoscopyVideo_1_20250325T093638_openCV_919.mhd
1742891890469; BronchoscopyVideo_1_20250325T093638_openCV_920.mhd
1742891890569; BronchoscopyVideo_1_20250325T093638_openCV_921.mhd
1742891890669; BronchoscopyVideo_1_20250325T093638_openCV_922.mhd
1742891890769; BronchoscopyVideo_1_20250325T093638_openCV_923.mhd
1742891890869; BronchoscopyVideo_1_20250325T093638_openCV_924.mhd
1742891890969; BronchoscopyVideo_1_20250325T093638_openCV_925.mhd
1742891891069; BronchoscopyVideo_1_20250325T093638_openCV_926.mhd
1742891891169; BronchoscopyVideo_1_20250325T093638_openCV_927.mhd
1742891891269; BronchoscopyVideo_1_20250325T093638_openCV_928.mhd
1742891891369; BronchoscopyVideo_1_20250325T093638_openCV_929.mhd
1742891891469; BronchoscopyVideo_1_20250325T093638_openCV_930.mhd
1742891891569; BronchoscopyVideo_1_20250325T093638_openCV_931.mhd
1742891891669; BronchoscopyVideo_1_20250325T093638_openCV_932.mhd
1742891891769; BronchoscopyVideo_1_20250325T093638_openCV_933.mhd
1742891891869; BronchoscopyVideo_1_20250325T093638_openCV_934.mhd
1742891891969; BronchoscopyVideo_1_20250325T093638_openCV_935.mhd
1742891892069; BronchoscopyVideo_1_20250325T093638_openCV_936.mhd
1742891892169; BronchoscopyVideo_1_20250325T093638_openCV_937.mhd
1742891892269; BronchoscopyVideo_1_20250325T093638_openCV_938.mhd
1742891892369; BronchoscopyVideo_1_20250325T093638_openCV_939.mhd
1742891892469; BronchoscopyVideo_1_20250325T093638_openCV_940.mhd
1742891892569; BronchoscopyVideo_1_20250325T093638_openCV_941.mhd
1742891892669; BronchoscopyVideo_1_20250325T093638_openCV_942.mhd
1742891892769; BronchoscopyVideo_1_20250325T093638_openCV_943.mhd
1742891892869; BronchoscopyVideo_1_20250325T093638_openCV_944.mhd
1742891892969; BronchoscopyVideo_1_20250325T093638_openCV_945.mhd
1742891893069; BronchoscopyVideo_1_20250325T093638_openCV_946.mhd
1742891893169; BronchoscopyVideo_1_20250325T093638_openCV_947.mhd
1742891893269; BronchoscopyVideo_1_20250325T093638_openCV_948.mhd
1742891893369; BronchoscopyVideo_1_20250325T093638_openCV_949.mhd
1742891893469; BronchoscopyVideo_1_20250325T093638_openCV_950.mhd
1742891893569; BronchoscopyVideo_1_20250325T093638_openCV_951.mhd
1742891893669; BronchoscopyVideo_1_20250325T093638_openCV_952.mhd
1742891893769; BronchoscopyVideo_1_20250325T093638_openCV_953.mhd
1742891893869; BronchoscopyVideo_1_20250325T093638_openCV_954.mhd
1742891893969; BronchoscopyVideo_1_20250325T093638_openCV_955.mhd
1742891894069; BronchoscopyVideo_1_20250325T093638_openCV_956.mhd
1742891894169; BronchoscopyVideo_1_20250325T093638_openCV_957.mhd
1742891894269; BronchoscopyVideo_1_20250325T093638_openCV_958.mhd
1742891894369; BronchoscopyVideo_1_20250325T093638_openCV_959.mhd
1742891894469; BronchoscopyVideo_1_20250325T093638_openCV_960.mhd
1742891894570; BronchoscopyVideo_1_20250325T093638_openCV_961.mhd
1742891894669; BronchoscopyVideo_1_20250325T093638_openCV_962.mhd
1742891894769; BronchoscopyVideo_1_20250325T093638_openCV_963.mhd
1742891894869; BronchoscopyVideo_1_20250325T093638_openCV_964.mhd
1742891894969; BronchoscopyVideo_1_20250325T093638_openCV_965.mhd
1742891895069; BronchoscopyVideo_1_20250325T093638_openCV_966.mhd
1742891895169; BronchoscopyVideo_1_20250325T093638_openCV_967.mhd
1742891895269; BronchoscopyVideo_1_20250325T093638_openCV_968.mhd
1742891895369; BronchoscopyVideo_1_20250325T093638_openCV_969.mhd
1742891895469; BronchoscopyVideo_1_20250325T093638_openCV_970.mhd
1742891895569; BronchoscopyVideo_1_20250325T093638_openCV_971.mhd
1742891895669; BronchoscopyVideo_1_20250325T093638_openCV_972.mhd
1742891895769; BronchoscopyVideo_1_20250325T093638_openCV_973.mhd
1742891895869; BronchoscopyVideo_1_20250325T093638_openCV_974.mhd
1742891895969; BronchoscopyVideo_1_20250325T093638_openCV_975.mhd
1742891896069; BronchoscopyVideo_1_20250325T093638_openCV_976.mhd
1742891896169; BronchoscopyVideo_1_20250325T093638_openCV_977.mhd
1742891896269; BronchoscopyVideo_1_20250325T093638_openCV_978.mhd
1742891896369; BronchoscopyVideo_1_20250325T093638_openCV_979.mhd
1742891896469; BronchoscopyVideo_1_20250325T093638_openCV_980.mhd
1742891896569; BronchoscopyVideo_1_20250325T093638_openCV_981.mhd
1742891896669; BronchoscopyVideo_1_20250325T093638_openCV_982.mhd
1742891896769; BronchoscopyVideo_1_20250325T093638_openCV_983.mhd
1742891896869; BronchoscopyVideo_1_20250325T093638_openCV_984.mhd
1742891896969; BronchoscopyVideo_1_20250325T093638_openCV_985.mhd
1742891897069; BronchoscopyVideo_1_20250325T093638_openCV_986.mhd
1742891897170; BronchoscopyVideo_1_20250325T093638_openCV_987.mhd
1742891897269; BronchoscopyVideo_1_20250325T093638_openCV_988.mhd
1742891897369; BronchoscopyVideo_1_20250325T093638_openCV_989.mhd
1742891897469; BronchoscopyVideo_1_20250325T093638_openCV_990.mhd
1742891897569; BronchoscopyVideo_1_20250325T093638_openCV_991.mhd
1742891897669; BronchoscopyVideo_1_20250325T093638_openCV_992.mhd
1742891897769; BronchoscopyVideo_1_20250325T093638_openCV_993.mhd
1742891897869; BronchoscopyVideo_1_20250325T093638_openCV_994.mhd
1742891897969; BronchoscopyVideo_1_20250325T093638_openCV_995.mhd
1742891898069; BronchoscopyVideo_1_20250325T093638_openCV_996.mhd
1742891898169; BronchoscopyVideo_1_20250325T093638_openCV_997.mhd
1742891898269; BronchoscopyVideo_1_20250325T093638_openCV_998.mhd
1742891898369; BronchoscopyVideo_1_20250325T093638_openCV_999.mhd
1742891898469; BronchoscopyVideo_1_20250325T093638_openCV_1000.mhd
1742891898569; BronchoscopyVideo_1_20250325T093638_openCV_1001.mhd
1742891898669; BronchoscopyVideo_1_20250325T093638_openCV_1002.mhd
1742891898769; BronchoscopyVideo_1_20250325T093638_openCV_1003.mhd
1742891898869; BronchoscopyVideo_1_20250325T093638_openCV_1004.mhd
1742891898969; BronchoscopyVideo_1_20250325T093638_openCV_1005.mhd
1742891899069; BronchoscopyVideo_1_20250325T093638_openCV_1006.mhd
1742891899169; BronchoscopyVideo_1_20250325T093638_openCV_1007.mhd
1742891899269; BronchoscopyVideo_1_20250325T093638_openCV_1008.mhd
1742891899369; BronchoscopyVideo_1_20250325T093638_openCV_1009.mhd
1742891899469; BronchoscopyVideo_1_20250325T093638_openCV_1010.mhd
1742891899569; BronchoscopyVideo_1_20250325T093638_openCV_1011.mhd
1742891899670; BronchoscopyVideo_1_20250325T093638_openCV_1012.mhd
1742891899769; BronchoscopyVideo_1_20250325T093638_openCV_1013.mhd
1742891899869; BronchoscopyVideo_1_20250325T093638_openCV_1014.mhd
1742891899969; BronchoscopyVideo_1_20250325T093638_openCV_1015.mhd
1742891900069; BronchoscopyVideo_1_20250325T093638_openCV_1016.mhd
1742891900169; BronchoscopyVideo_1_20250325T093638_openCV_1017.mhd
1742891900269; BronchoscopyVideo_1_20250325T093638_openCV_1018.mhd
1742891900369; BronchoscopyVideo_1_20250325T093638_openCV_1019.mhd
1742891900470; BronchoscopyVideo_1_20250325T093638_openCV_1020.mhd
1742891900569; BronchoscopyVideo_1_20250325T093638_openCV_1021.mhd
1742891900669; BronchoscopyVideo_1_20250325T093638_openCV_1022.mhd
1742891900770; BronchoscopyVideo_1_20250325T093638_openCV_1023.mhd
1742891900869; BronchoscopyVideo_1_20250325T093638_openCV_1024.mhd
1742891900969; BronchoscopyVideo_1_20250325T093638_openCV_1025.mhd
1742891901069; BronchoscopyVideo_1_20250325T093638_openCV_1026.mhd
1742891901169; BronchoscopyVideo_1_20250325T093638_openCV_1027.mhd
1742891901269; BronchoscopyVideo_1_20250325T093638_openCV_1028.mhd
1742891901369; BronchoscopyVideo_1_20250325T093638_openCV_1029.mhd
1742891901469; BronchoscopyVideo_1_20250325T093638_openCV_1030.mhd
1742891901569; BronchoscopyVideo_1_20250325T093638_openCV_1031.mhd
1742891901669; BronchoscopyVideo_1_20250325T093638_openCV_1032.mhd
1742891901769; BronchoscopyVideo_1_20250325T093638_openCV_1033.mhd
1742891901869; BronchoscopyVideo_1_20250325T093638_openCV_1034.mhd
1742891901969; BronchoscopyVideo_1_20250325T093638_openCV_1035.mhd
1742891902069; BronchoscopyVideo_1_20250325T093638_openCV_1036.mhd
1742891902169; BronchoscopyVideo_1_20250325T093638_openCV_1037.mhd
1742891902269; BronchoscopyVideo_1_20250325T093638_openCV_1038.mhd
1742891902369; BronchoscopyVideo_1_20250325T093638_openCV_1039.mhd
1742891902469; BronchoscopyVideo_1_20250325T093638_openCV_1040.mhd
1742891902569; BronchoscopyVideo_1_20250325T093638_openCV_1041.mhd
1742891902669; BronchoscopyVideo_1_20250325T093638_openCV_1042.mhd
1742891902769; BronchoscopyVideo_1_20250325T093638_openCV_1043.mhd
1742891902869; BronchoscopyVideo_1_20250325T093638_openCV_1044.mhd
1742891902969; BronchoscopyVideo_1_20250325T093638_openCV_1045.mhd
1742891903069; BronchoscopyVideo_1_20250325T093638_openCV_1046.mhd
1742891903169; BronchoscopyVideo_1_20250325T093638_openCV_1047.mhd
1742891903269; BronchoscopyVideo_1_20250325T093638_openCV_1048.mhd
1742891903369; BronchoscopyVideo_1_20250325T093638_openCV_1049.mhd
1742891903469; BronchoscopyVideo_1_20250325T093638_openCV_1050.mhd
1742891903569; BronchoscopyVideo_1_20250325T093638_openCV_1051.mhd
1742891903669; BronchoscopyVideo_1_20250325T093638_openCV_1052.mhd
1742891903769; BronchoscopyVideo_1_20250325T093638_openCV_1053.mhd
1742891903869; BronchoscopyVideo_1_20250325T093638_openCV_1054.mhd
1742891903969; BronchoscopyVideo_1_20250325T093638_openCV_1055.mhd
1742891904069; BronchoscopyVideo_1_20250325T093638_openCV_1056.mhd
1742891904169; BronchoscopyVideo_1_20250325T093638_openCV_1057.mhd
1742891904269; BronchoscopyVideo_1_20250325T093638_openCV_1058.mhd
1742891904369; BronchoscopyVideo_1_20250325T093638_openCV_1059.mhd
1742891904469; BronchoscopyVideo_1_20250325T093638_openCV_1060.mhd
1742891904569; BronchoscopyVideo_1_20250325T093638_openCV_1061.mhd
1742891904669; BronchoscopyVideo_1_20250325T093638_openCV_1062.mhd
1742891904769; BronchoscopyVideo_1_20250325T093638_openCV_1063.mhd
1742891904869; BronchoscopyVideo_1_20250325T093638_openCV_1064.mhd
1742891904970; BronchoscopyVideo_1_20250325T093638_openCV_1065.mhd
1742891905069; BronchoscopyVideo_1_20250325T093638_openCV_1066.mhd
1742891905169; BronchoscopyVideo_1_20250325T093638_openCV_1067.mhd
1742891905269; BronchoscopyVideo_1_20250325T093638_openCV_1068.mhd
1742891905369; BronchoscopyVideo_1_20250325T093638_openCV_1069.mhd
1742891905469; BronchoscopyVideo_1_20250325T093638_openCV_1070.mhd
1742891905569; BronchoscopyVideo_1_20250325T093638_openCV_1071.mhd
1742891905669; BronchoscopyVideo_1_20250325T093638_openCV_1072.mhd
1742891905769; BronchoscopyVideo_1_20250325T093638_openCV_1073.mhd
1742891905869; BronchoscopyVideo_1_20250325T093638_openCV_1074.mhd
1742891905969; BronchoscopyVideo_1_20250325T093638_openCV_1075.mhd
1742891906069; BronchoscopyVideo_1_20250325T093638_openCV_1076.mhd
1742891906169; BronchoscopyVideo_1_20250325T093638_openCV_1077.mhd
1742891906269; BronchoscopyVideo_1_20250325T093638_openCV_1078.mhd
1742891906369; BronchoscopyVideo_1_20250325T093638_openCV_1079.mhd
1742891906469; BronchoscopyVideo_1_20250325T093638_openCV_1080.mhd
1742891906569; BronchoscopyVideo_1_20250325T093638_openCV_1081.mhd
1742891906669; BronchoscopyVideo_1_20250325T093638_openCV_1082.mhd
1742891906769; BronchoscopyVideo_1_20250325T093638_openCV_1083.mhd
1742891906869; BronchoscopyVideo_1_20250325T093638_openCV_1084.mhd
1742891906969; BronchoscopyVideo_1_20250325T093638_openCV_1085.mhd
1742891907069; BronchoscopyVideo_1_20250325T093638_openCV_1086.mhd
1742891907169; BronchoscopyVideo_1_20250325T093638_openCV_1087.mhd
1742891907269; BronchoscopyVideo_1_20250325T093638_openCV_1088.mhd
1742891907369; BronchoscopyVideo_1_20250325T093638_openCV_1089.mhd
1742891907469; BronchoscopyVideo_1_20250325T093638_openCV_1090.mhd
1742891907569; BronchoscopyVideo_1_20250325T093638_openCV_1091.mhd
1742891907669; BronchoscopyVideo_1_20250325T093638_openCV_1092.mhd
1742891907770; BronchoscopyVideo_1_20250325T093638_openCV_1093.mhd
1742891907869; BronchoscopyVideo_1_20250325T093638_openCV_1094.mhd
1742891907969; BronchoscopyVideo_1_20250325T093638_openCV_1095.mhd
1742891908069; BronchoscopyVideo_1_20250325T093638_openCV_1096.mhd
1742891908169; BronchoscopyVideo_1_20250325T093638_openCV_1097.mhd
1742891908269; BronchoscopyVideo_1_20250325T093638_openCV_1098.mhd
1742891908369; BronchoscopyVideo_1_20250325T093638_openCV_1099.mhd
1742891908469; BronchoscopyVideo_1_20250325T093638_openCV_1100.mhd
1742891908569; BronchoscopyVideo_1_20250325T093638_openCV_1101.mhd
1742891908669; BronchoscopyVideo_1_20250325T093638_openCV_1102.mhd
1742891908769; BronchoscopyVideo_1_20250325T093638_openCV_1103.mhd
1742891908869; BronchoscopyVideo_1_20250325T093638_openCV_1104.mhd
1742891908969; BronchoscopyVideo_1_20250325T093638_openCV_1105.mhd
1742891909069; BronchoscopyVideo_1_20250325T093638_openCV_1106.mhd
1742891909169; BronchoscopyVideo_1_20250325T093638_openCV_1107.mhd
1742891909269; BronchoscopyVideo_1_20250325T093638_openCV_1108.mhd
1742891909369; BronchoscopyVideo_1_20250325T093638_openCV_1109.mhd
1742891909469; BronchoscopyVideo_1_20250325T093638_openCV_1110.mhd
1742891909569; BronchoscopyVideo_1_20250325T093638_openCV_1111.mhd
1742891909669; BronchoscopyVideo_1_20250325T093638_openCV_1112.mhd
1742891909769; BronchoscopyVideo_1_20250325T093638_openCV_1113.mhd
1742891909869; BronchoscopyVideo_1_20250325T093638_openCV_1114.mhd
1742891909969; BronchoscopyVideo_1_20250325T093638_openCV_1115.mhd
1742891910069; BronchoscopyVideo_1_20250325T093638_openCV_1116.mhd
1742891910169; BronchoscopyVideo_1_20250325T093638_openCV_1117.mhd
1742891910269; BronchoscopyVideo_1_20250325T093638_openCV_1118.mhd
1742891910369; BronchoscopyVideo_1_20250325T093638_openCV_1119.mhd
1742891910469; BronchoscopyVideo_1_20250325T093638_openCV_1120.mhd
1742891910569; BronchoscopyVideo_1_20250325T093638_openCV_1121.mhd
1742891910669; BronchoscopyVideo_1_20250325T093638_openCV_1122.mhd
1742891910769; BronchoscopyVideo_1_20250325T093638_openCV_1123.mhd
1742891910869; BronchoscopyVideo_1_20250325T093638_openCV_1124.mhd
1742891910969; BronchoscopyVideo_1_20250325T093638_openCV_1125.mhd
1742891911070; BronchoscopyVideo_1_20250325T093638_openCV_1126.mhd
1742891911169; BronchoscopyVideo_1_20250325T093638_openCV_1127.mhd
1742891911269; BronchoscopyVideo_1_20250325T093638_openCV_1128.mhd
1742891911369; BronchoscopyVideo_1_20250325T093638_openCV_1129.mhd
1742891911469; BronchoscopyVideo_1_20250325T093638_openCV_1130.mhd
1742891911570; BronchoscopyVideo_1_20250325T093638_openCV_1131.mhd
1742891911669; BronchoscopyVideo_1_20250325T093638_openCV_1132.mhd
1742891911770; BronchoscopyVideo_1_20250325T093638_openCV_1133.mhd
1742891911869; BronchoscopyVideo_1_20250325T093638_openCV_1134.mhd
1742891911969; BronchoscopyVideo_1_20250325T093638_openCV_1135.mhd
1742891912069; BronchoscopyVideo_1_20250325T093638_openCV_1136.mhd
1742891912169; BronchoscopyVideo_1_20250325T093638_openCV_1137.mhd
1742891912269; BronchoscopyVideo_1_20250325T093638_openCV_1138.mhd
1742891912369; BronchoscopyVideo_1_20250325T093638_openCV_1139.mhd
1742891912469; BronchoscopyVideo_1_20250325T093638_openCV_1140.mhd
1742891912570; BronchoscopyVideo_1_20250325T093638_openCV_1141.mhd
1742891912669; BronchoscopyVideo_1_20250325T093638_openCV_1142.mhd
1742891912770; BronchoscopyVideo_1_20250325T093638_openCV_1143.mhd
1742891912869; BronchoscopyVideo_1_20250325T093638_openCV_1144.mhd
1742891912969; BronchoscopyVideo_1_20250325T093638_openCV_1145.mhd
1742891913070; BronchoscopyVideo_1_20250325T093638_openCV_1146.mhd
1742891913169; BronchoscopyVideo_1_20250325T093638_openCV_1147.mhd
1742891913270; BronchoscopyVideo_1_20250325T093638_openCV_1148.mhd
1742891913369; BronchoscopyVideo_1_20250325T093638_openCV_1149.mhd
1742891913469; BronchoscopyVideo_1_20250325T093638_openCV_1150.mhd
1742891913569; BronchoscopyVideo_1_20250325T093638_openCV_1151.mhd
1742891913669; BronchoscopyVideo_1_20250325T093638_openCV_1152.mhd
1742891913770; BronchoscopyVideo_1_20250325T093638_openCV_1153.mhd
1742891913870; BronchoscopyVideo_1_20250325T093638_openCV_1154.mhd
1742891913969; BronchoscopyVideo_1_20250325T093638_openCV_1155.mhd
1742891914069; BronchoscopyVideo_1_20250325T093638_openCV_1156.mhd
1742891914169; BronchoscopyVideo_1_20250325T093638_openCV_1157.mhd
1742891914269; BronchoscopyVideo_1_20250325T093638_openCV_1158.mhd
1742891914369; BronchoscopyVideo_1_20250325T093638_openCV_1159.mhd
